user_id,animal,est_i,estimation
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,rabbit,1,90
53340332,rabbit,2,95
53340332,rabbit,3,88
53340332,rabbit,4,92
53340332,rabbit,5,89
53340332,rabbit,0,85
53340332,mouse,1,93
53340332,mouse,2,96
53340332,mouse,3,92
53340332,mouse,4,95
53340332,mouse,5,98
53340332,mouse,0,99
53340332,pigeon,1,92
53340332,pigeon,2,70
53340332,pigeon,3,65
53340332,pigeon,4,55
53340332,pigeon,5,58
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,rabbit,1,90
53340332,rabbit,2,95
53340332,rabbit,3,88
53340332,rabbit,4,92
53340332,rabbit,5,89
53340332,rabbit,0,85
53340332,mouse,1,93
53340332,mouse,2,96
53340332,mouse,3,92
53340332,mouse,4,95
53340332,mouse,5,98
53340332,mouse,0,99
53340332,pigeon,1,92
53340332,pigeon,2,70
53340332,pigeon,3,65
53340332,pigeon,4,55
53340332,pigeon,5,58
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,rabbit,1,90
53340332,rabbit,2,95
53340332,rabbit,3,88
53340332,rabbit,4,92
53340332,rabbit,5,89
53340332,rabbit,0,85
53340332,mouse,1,93
53340332,mouse,2,96
53340332,mouse,3,92
53340332,mouse,4,95
53340332,mouse,5,98
53340332,mouse,0,99
53340332,pigeon,1,92
53340332,pigeon,2,70
53340332,pigeon,3,65
53340332,pigeon,4,55
53340332,pigeon,5,58
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,rabbit,1,90
53340332,rabbit,2,95
53340332,rabbit,3,88
53340332,rabbit,4,92
53340332,rabbit,5,89
53340332,rabbit,0,85
53340332,mouse,1,93
53340332,mouse,2,96
53340332,mouse,3,92
53340332,mouse,4,95
53340332,mouse,5,98
53340332,mouse,0,99
53340332,pigeon,1,92
53340332,pigeon,2,70
53340332,pigeon,3,65
53340332,pigeon,4,55
53340332,pigeon,5,58
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,rabbit,1,90
53340332,rabbit,2,95
53340332,rabbit,3,88
53340332,rabbit,4,92
53340332,rabbit,5,89
53340332,rabbit,0,85
53340332,mouse,1,93
53340332,mouse,2,96
53340332,mouse,3,92
53340332,mouse,4,95
53340332,mouse,5,98
53340332,mouse,0,99
53340332,pigeon,1,92
53340332,pigeon,2,70
53340332,pigeon,3,65
53340332,pigeon,4,55
53340332,pigeon,5,58
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,rabbit,1,90
53340332,rabbit,2,95
53340332,rabbit,3,88
53340332,rabbit,4,92
53340332,rabbit,5,89
53340332,rabbit,0,85
53340332,mouse,1,93
53340332,mouse,2,96
53340332,mouse,3,92
53340332,mouse,4,95
53340332,mouse,5,98
53340332,mouse,0,99
53340332,pigeon,1,92
53340332,pigeon,2,70
53340332,pigeon,3,65
53340332,pigeon,4,55
53340332,pigeon,5,58
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
73708963,mouse,1,80
73708963,mouse,2,50
73708963,mouse,3,70
73708963,mouse,4,70
73708963,mouse,5,100
73708963,mouse,0,90
73708963,pigeon,1,70
73708963,pigeon,2,50
73708963,pigeon,3,30
73708963,pigeon,4,20
73708963,pigeon,5,30
73708963,pigeon,0,20
73708963,rabbit,1,50
73708963,rabbit,2,70
73708963,rabbit,3,60
73708963,rabbit,4,40
73708963,rabbit,5,35
73708963,rabbit,0,65
73851187,rabbit,1,62
73851187,rabbit,2,63
73851187,rabbit,3,60
73851187,rabbit,4,100
73851187,rabbit,5,100
73851187,rabbit,0,60
73851187,pigeon,1,64
73851187,pigeon,2,65
73851187,pigeon,3,61
73851187,pigeon,4,69
73851187,pigeon,5,63
73851187,pigeon,0,61
73851187,mouse,1,63
73851187,mouse,2,61
73851187,mouse,3,66
73851187,mouse,4,61
73851187,mouse,5,59
73851187,mouse,0,65
48890879,rabbit,1,70
48890879,rabbit,2,79
48890879,rabbit,3,90
48890879,rabbit,4,65
48890879,rabbit,5,50
48890879,rabbit,0,55
48890879,mouse,1,95
48890879,mouse,2,85
48890879,mouse,3,100
48890879,mouse,4,90
48890879,mouse,5,84
48890879,mouse,0,74
48890879,pigeon,1,10
48890879,pigeon,2,75
48890879,pigeon,3,26
48890879,pigeon,4,9
48890879,pigeon,5,88
48890879,pigeon,0,40
84359571,mouse,1,95
84359571,mouse,2,66
84359571,mouse,3,95
84359571,mouse,4,50
84359571,mouse,5,40
84359571,mouse,0,75
84359571,rabbit,1,50
84359571,rabbit,2,30
84359571,rabbit,3,60
84359571,rabbit,4,60
84359571,rabbit,5,40
84359571,rabbit,0,90
84359571,pigeon,1,30
84359571,pigeon,2,70
84359571,pigeon,3,70
84359571,pigeon,4,55
84359571,pigeon,5,25
84359571,pigeon,0,60
53340332,rabbit,1,90
53340332,rabbit,2,95
53340332,rabbit,3,88
53340332,rabbit,4,92
53340332,rabbit,5,89
53340332,rabbit,0,85
53340332,mouse,1,93
53340332,mouse,2,96
53340332,mouse,3,92
53340332,mouse,4,95
53340332,mouse,5,98
53340332,mouse,0,99
53340332,pigeon,1,92
53340332,pigeon,2,70
53340332,pigeon,3,65
53340332,pigeon,4,55
53340332,pigeon,5,58
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
50192994,mouse,1,100
50192994,mouse,2,50
50192994,mouse,3,100
50192994,mouse,4,67
50192994,mouse,5,60
50192994,mouse,0,75
50192994,rabbit,1,50
50192994,rabbit,2,86
50192994,rabbit,3,83
50192994,rabbit,4,61
50192994,rabbit,5,85
50192994,rabbit,0,70
50192994,pigeon,1,60
50192994,pigeon,2,15
50192994,pigeon,3,60
50192994,pigeon,4,50
50192994,pigeon,5,10
50192994,pigeon,0,0
73708963,mouse,1,80
73708963,mouse,2,50
73708963,mouse,3,70
73708963,mouse,4,70
73708963,mouse,5,100
73708963,mouse,0,90
73708963,pigeon,1,70
73708963,pigeon,2,50
73708963,pigeon,3,30
73708963,pigeon,4,20
73708963,pigeon,5,30
73708963,pigeon,0,20
73708963,rabbit,1,50
73708963,rabbit,2,70
73708963,rabbit,3,60
73708963,rabbit,4,40
73708963,rabbit,5,35
73708963,rabbit,0,65
73708963,rabbit,0,65
73851187,rabbit,1,62
73851187,rabbit,2,63
73851187,rabbit,3,60
73851187,rabbit,4,100
73851187,rabbit,5,100
73851187,rabbit,0,60
73851187,pigeon,1,64
73851187,pigeon,2,65
73851187,pigeon,3,61
73851187,pigeon,4,69
73851187,pigeon,5,63
73851187,pigeon,0,61
73851187,mouse,1,63
73851187,mouse,2,61
73851187,mouse,3,66
73851187,mouse,4,61
73851187,mouse,5,59
73851187,mouse,0,65
73851187,mouse,0,65
65979374,rabbit,1,30
65979374,rabbit,2,80
65979374,rabbit,3,90
65979374,rabbit,4,70
65979374,rabbit,5,75
65979374,rabbit,0,80
65979374,mouse,1,100
65979374,mouse,2,60
65979374,mouse,3,80
65979374,mouse,4,100
65979374,mouse,5,10
65979374,mouse,0,20
65979374,pigeon,1,50
65979374,pigeon,2,90
65979374,pigeon,3,60
65979374,pigeon,4,100
65979374,pigeon,5,80
65979374,pigeon,0,100
53847160,mouse,1,75
53847160,mouse,2,60
53847160,mouse,3,72
53847160,mouse,4,65
53847160,mouse,5,65
53847160,mouse,0,60
53847160,pigeon,1,75
53847160,pigeon,2,85
53847160,pigeon,3,80
53847160,pigeon,4,80
53847160,pigeon,5,75
53847160,pigeon,0,72
53847160,rabbit,1,70
53847160,rabbit,2,60
53847160,rabbit,3,65
53847160,rabbit,4,62
53847160,rabbit,5,80
53847160,rabbit,0,70
84359571,mouse,1,95
84359571,mouse,2,66
84359571,mouse,3,95
84359571,mouse,4,50
84359571,mouse,5,40
84359571,mouse,0,75
84359571,rabbit,1,50
84359571,rabbit,2,30
84359571,rabbit,3,60
84359571,rabbit,4,60
84359571,rabbit,5,40
84359571,rabbit,0,90
84359571,pigeon,1,30
84359571,pigeon,2,70
84359571,pigeon,3,70
84359571,pigeon,4,55
84359571,pigeon,5,25
84359571,pigeon,0,60
84359571,pigeon,0,60
54045499,pigeon,1,90
54045499,pigeon,2,55
54045499,pigeon,3,70
54045499,pigeon,4,80
54045499,pigeon,5,60
54045499,pigeon,0,55
54045499,rabbit,1,60
54045499,rabbit,2,70
54045499,rabbit,3,90
54045499,rabbit,4,40
54045499,rabbit,5,80
54045499,rabbit,0,85
54045499,mouse,1,100
54045499,mouse,2,40
54045499,mouse,3,75
54045499,mouse,4,85
54045499,mouse,5,75
54045499,mouse,0,80
53340332,rabbit,1,90
53340332,rabbit,2,95
53340332,rabbit,3,88
53340332,rabbit,4,92
53340332,rabbit,5,89
53340332,rabbit,0,85
53340332,mouse,1,93
53340332,mouse,2,96
53340332,mouse,3,92
53340332,mouse,4,95
53340332,mouse,5,98
53340332,mouse,0,99
53340332,pigeon,1,92
53340332,pigeon,2,70
53340332,pigeon,3,65
53340332,pigeon,4,55
53340332,pigeon,5,58
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
72210678,rabbit,1,70
72210678,rabbit,2,80
72210678,rabbit,3,75
72210678,rabbit,4,77
72210678,rabbit,5,72
72210678,rabbit,0,30
72210678,pigeon,1,81
72210678,pigeon,2,75
72210678,pigeon,3,75
72210678,pigeon,4,41
72210678,pigeon,5,63
72210678,pigeon,0,38
72210678,mouse,1,70
72210678,mouse,2,38
72210678,mouse,3,71
72210678,mouse,4,72
72210678,mouse,5,89
72210678,mouse,0,86
73708963,mouse,1,80
73708963,mouse,2,50
73708963,mouse,3,70
73708963,mouse,4,70
73708963,mouse,5,100
73708963,mouse,0,90
73708963,pigeon,1,70
73708963,pigeon,2,50
73708963,pigeon,3,30
73708963,pigeon,4,20
73708963,pigeon,5,30
73708963,pigeon,0,20
73708963,rabbit,1,50
73708963,rabbit,2,70
73708963,rabbit,3,60
73708963,rabbit,4,40
73708963,rabbit,5,35
73708963,rabbit,0,65
73708963,rabbit,0,65
73708963,rabbit,0,65
25457927,rabbit,1,53
25457927,rabbit,2,57
25457927,rabbit,3,64
25457927,rabbit,4,62
25457927,rabbit,5,53
25457927,rabbit,0,59
25457927,mouse,1,55
25457927,mouse,2,59
25457927,mouse,3,61
25457927,mouse,4,58
25457927,mouse,5,56
25457927,mouse,0,58
25457927,pigeon,1,56
25457927,pigeon,2,58
25457927,pigeon,3,55
25457927,pigeon,4,58
25457927,pigeon,5,62
25457927,pigeon,0,65
89924543,rabbit,1,95
89924543,rabbit,2,90
89924543,rabbit,3,90
89924543,rabbit,4,90
89924543,rabbit,5,90
89924543,rabbit,0,70
89924543,pigeon,1,90
89924543,pigeon,2,90
89924543,pigeon,3,50
89924543,pigeon,4,90
89924543,pigeon,5,90
89924543,pigeon,0,70
89924543,mouse,1,95
89924543,mouse,2,90
89924543,mouse,3,90
89924543,mouse,4,30
89924543,mouse,5,90
89924543,mouse,0,90
73851187,rabbit,1,62
73851187,rabbit,2,63
73851187,rabbit,3,60
73851187,rabbit,4,100
73851187,rabbit,5,100
73851187,rabbit,0,60
73851187,pigeon,1,64
73851187,pigeon,2,65
73851187,pigeon,3,61
73851187,pigeon,4,69
73851187,pigeon,5,63
73851187,pigeon,0,61
73851187,mouse,1,63
73851187,mouse,2,61
73851187,mouse,3,66
73851187,mouse,4,61
73851187,mouse,5,59
73851187,mouse,0,65
73851187,mouse,0,65
73851187,mouse,0,65
65979374,rabbit,1,30
65979374,rabbit,2,80
65979374,rabbit,3,90
65979374,rabbit,4,70
65979374,rabbit,5,75
65979374,rabbit,0,80
65979374,mouse,1,100
65979374,mouse,2,60
65979374,mouse,3,80
65979374,mouse,4,100
65979374,mouse,5,10
65979374,mouse,0,20
65979374,pigeon,1,50
65979374,pigeon,2,90
65979374,pigeon,3,60
65979374,pigeon,4,100
65979374,pigeon,5,80
65979374,pigeon,0,100
65979374,pigeon,0,100
50192994,mouse,1,100
50192994,mouse,2,50
50192994,mouse,3,100
50192994,mouse,4,67
50192994,mouse,5,60
50192994,mouse,0,75
50192994,rabbit,1,50
50192994,rabbit,2,86
50192994,rabbit,3,83
50192994,rabbit,4,61
50192994,rabbit,5,85
50192994,rabbit,0,70
50192994,pigeon,1,60
50192994,pigeon,2,15
50192994,pigeon,3,60
50192994,pigeon,4,50
50192994,pigeon,5,10
50192994,pigeon,0,0
50192994,pigeon,0,0
53847160,mouse,1,75
53847160,mouse,2,60
53847160,mouse,3,72
53847160,mouse,4,65
53847160,mouse,5,65
53847160,mouse,0,60
53847160,pigeon,1,75
53847160,pigeon,2,85
53847160,pigeon,3,80
53847160,pigeon,4,80
53847160,pigeon,5,75
53847160,pigeon,0,72
53847160,rabbit,1,70
53847160,rabbit,2,60
53847160,rabbit,3,65
53847160,rabbit,4,62
53847160,rabbit,5,80
53847160,rabbit,0,70
53847160,rabbit,0,70
72210678,rabbit,1,70
72210678,rabbit,2,80
72210678,rabbit,3,75
72210678,rabbit,4,77
72210678,rabbit,5,72
72210678,rabbit,0,30
72210678,pigeon,1,81
72210678,pigeon,2,75
72210678,pigeon,3,75
72210678,pigeon,4,41
72210678,pigeon,5,63
72210678,pigeon,0,38
72210678,mouse,1,70
72210678,mouse,2,38
72210678,mouse,3,71
72210678,mouse,4,72
72210678,mouse,5,89
72210678,mouse,0,86
72210678,mouse,0,86
73708963,mouse,1,80
73708963,mouse,2,50
73708963,mouse,3,70
73708963,mouse,4,70
73708963,mouse,5,100
73708963,mouse,0,90
73708963,pigeon,1,70
73708963,pigeon,2,50
73708963,pigeon,3,30
73708963,pigeon,4,20
73708963,pigeon,5,30
73708963,pigeon,0,20
73708963,rabbit,1,50
73708963,rabbit,2,70
73708963,rabbit,3,60
73708963,rabbit,4,40
73708963,rabbit,5,35
73708963,rabbit,0,65
73708963,rabbit,0,65
73708963,rabbit,0,65
73708963,rabbit,0,65
54045499,pigeon,1,90
54045499,pigeon,2,55
54045499,pigeon,3,70
54045499,pigeon,4,80
54045499,pigeon,5,60
54045499,pigeon,0,55
54045499,rabbit,1,60
54045499,rabbit,2,70
54045499,rabbit,3,90
54045499,rabbit,4,40
54045499,rabbit,5,80
54045499,rabbit,0,85
54045499,mouse,1,100
54045499,mouse,2,40
54045499,mouse,3,75
54045499,mouse,4,85
54045499,mouse,5,75
54045499,mouse,0,80
54045499,mouse,0,80
37629500,mouse,1,100
37629500,mouse,2,20
37629500,mouse,3,80
37629500,mouse,4,60
37629500,mouse,5,85
37629500,mouse,0,85
37629500,rabbit,1,100
37629500,rabbit,2,90
37629500,rabbit,3,85
37629500,rabbit,4,20
37629500,rabbit,5,65
37629500,rabbit,0,90
37629500,pigeon,1,60
37629500,pigeon,2,50
37629500,pigeon,3,40
37629500,pigeon,4,75
37629500,pigeon,5,80
37629500,pigeon,0,75
89924543,rabbit,1,95
89924543,rabbit,2,90
89924543,rabbit,3,90
89924543,rabbit,4,90
89924543,rabbit,5,90
89924543,rabbit,0,70
89924543,pigeon,1,90
89924543,pigeon,2,90
89924543,pigeon,3,50
89924543,pigeon,4,90
89924543,pigeon,5,90
89924543,pigeon,0,70
89924543,mouse,1,95
89924543,mouse,2,90
89924543,mouse,3,90
89924543,mouse,4,30
89924543,mouse,5,90
89924543,mouse,0,90
89924543,mouse,0,90
25457927,rabbit,1,53
25457927,rabbit,2,57
25457927,rabbit,3,64
25457927,rabbit,4,62
25457927,rabbit,5,53
25457927,rabbit,0,59
25457927,mouse,1,55
25457927,mouse,2,59
25457927,mouse,3,61
25457927,mouse,4,58
25457927,mouse,5,56
25457927,mouse,0,58
25457927,pigeon,1,56
25457927,pigeon,2,58
25457927,pigeon,3,55
25457927,pigeon,4,58
25457927,pigeon,5,62
25457927,pigeon,0,65
25457927,pigeon,0,65
73851187,rabbit,1,62
73851187,rabbit,2,63
73851187,rabbit,3,60
73851187,rabbit,4,100
73851187,rabbit,5,100
73851187,rabbit,0,60
73851187,pigeon,1,64
73851187,pigeon,2,65
73851187,pigeon,3,61
73851187,pigeon,4,69
73851187,pigeon,5,63
73851187,pigeon,0,61
73851187,mouse,1,63
73851187,mouse,2,61
73851187,mouse,3,66
73851187,mouse,4,61
73851187,mouse,5,59
73851187,mouse,0,65
73851187,mouse,0,65
73851187,mouse,0,65
73851187,mouse,0,65
53340332,rabbit,1,90
53340332,rabbit,2,95
53340332,rabbit,3,88
53340332,rabbit,4,92
53340332,rabbit,5,89
53340332,rabbit,0,85
53340332,mouse,1,93
53340332,mouse,2,96
53340332,mouse,3,92
53340332,mouse,4,95
53340332,mouse,5,98
53340332,mouse,0,99
53340332,pigeon,1,92
53340332,pigeon,2,70
53340332,pigeon,3,65
53340332,pigeon,4,55
53340332,pigeon,5,58
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,60
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
53340332,pigeon,0,61
65979374,rabbit,1,30
65979374,rabbit,2,80
65979374,rabbit,3,90
65979374,rabbit,4,70
65979374,rabbit,5,75
65979374,rabbit,0,80
65979374,mouse,1,100
65979374,mouse,2,60
65979374,mouse,3,80
65979374,mouse,4,100
65979374,mouse,5,10
65979374,mouse,0,20
65979374,pigeon,1,50
65979374,pigeon,2,90
65979374,pigeon,3,60
65979374,pigeon,4,100
65979374,pigeon,5,80
65979374,pigeon,0,100
65979374,pigeon,0,100
65979374,pigeon,0,100
73708963,mouse,1,80
73708963,mouse,2,50
73708963,mouse,3,70
73708963,mouse,4,70
73708963,mouse,5,100
73708963,mouse,0,90
73708963,pigeon,1,70
73708963,pigeon,2,50
73708963,pigeon,3,30
73708963,pigeon,4,20
73708963,pigeon,5,30
73708963,pigeon,0,20
73708963,rabbit,1,50
73708963,rabbit,2,70
